,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_b,Churn
3316,0,1,0,0,1,2,2,2,1,2,1,1,0,2,47.85,1244.1000000000001,0,0
3317,0,1,0,1,1,2,2,1,2,2,1,1,0,3,70.8,4460.4,0,0
3318,0,0,0,0,1,1,1,2,1,1,1,0,0,1,29.5,295.0,1,1
3319,0,0,0,1,1,2,1,1,1,2,2,0,1,0,70.75,141.5,1,1
3320,1,1,0,1,1,2,1,1,1,1,2,0,1,3,59.1,1063.8,0,0
3321,0,1,0,2,0,0,0,0,0,0,0,2,0,1,25.55,1635.2,0,0
3322,1,0,0,2,2,1,1,1,1,1,2,0,1,0,84.45,760.0500000000001,1,1
3323,0,0,1,1,0,0,0,0,0,0,0,0,0,1,20.25,567.0,0,0
3324,0,0,0,1,2,1,1,2,1,1,1,0,0,0,75.55,75.55,1,0
3325,0,0,0,2,2,1,1,1,1,1,2,0,1,0,85.65,342.6,1,1
3326,1,0,0,1,1,1,2,2,2,2,1,1,1,3,70.15,2665.7000000000003,0,1
3327,0,1,0,2,2,1,2,2,1,1,2,1,0,0,95.3,6289.8,0,0
3328,0,0,0,1,2,1,1,1,1,1,1,0,1,0,70.25,70.25,1,0
3329,0,1,0,1,1,1,1,1,2,1,1,0,1,1,50.3,905.4,0,0
3330,1,0,0,2,2,1,1,2,1,2,2,0,1,0,97.8,4987.8,0,1
3331,0,1,1,1,0,0,0,0,0,0,0,2,0,1,19.85,0.0,1,0
3332,0,0,0,1,1,1,1,1,1,1,1,0,0,1,46.3,46.3,1,1
3333,0,0,1,1,0,0,0,0,0,0,0,2,0,2,19.35,232.20000000000002,1,0
3334,0,0,0,2,2,1,2,2,1,2,2,0,1,0,106.3,4358.3,0,1
3335,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25.0,300.0,1,0
3336,0,1,1,1,0,0,0,0,0,0,0,2,0,1,20.3,1116.5,0,0
3337,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.35,527.4499999999999,1,0
3338,0,0,0,1,2,1,1,2,2,1,2,0,1,0,89.4,1072.8000000000002,1,1
3339,0,1,1,2,1,2,2,2,2,2,2,2,0,3,88.0,5984.0,0,0
3340,1,0,0,2,2,1,1,1,1,2,1,0,1,3,83.15,415.75,1,1
3341,1,0,0,1,1,1,1,1,1,1,1,0,0,1,43.8,2146.2,0,0
3342,0,0,0,0,1,2,2,2,1,2,2,1,0,3,62.05,2482.0,0,0
3343,0,0,0,1,0,0,0,0,0,0,0,1,0,2,20.1,321.6,0,0
3344,0,0,0,2,2,1,1,1,1,1,1,0,1,1,74.15,741.5,1,1
3345,0,1,0,2,2,1,2,2,1,2,2,1,1,0,101.35,7297.2,0,0
3346,1,0,0,2,2,1,1,1,1,1,2,0,1,0,84.05,168.1,1,0
3347,0,1,1,1,0,0,0,0,0,0,0,2,0,1,20.9,480.7,0,0
3348,1,0,0,2,2,1,2,2,1,2,2,1,1,0,105.9,7518.900000000001,0,0
3349,0,1,0,2,2,1,1,2,1,2,2,0,1,0,99.5,1094.5,1,1
3350,0,0,0,1,1,1,1,1,1,1,1,0,1,1,44.15,44.15,1,1
3351,0,0,0,1,1,1,2,1,2,1,1,0,1,1,53.9,862.4,0,1
3352,0,0,0,2,2,1,1,1,1,1,2,0,1,1,85.45,85.45,1,1
3353,0,1,0,1,2,1,2,1,1,1,2,0,1,3,85.05,1020.5999999999999,1,0
3354,0,0,0,0,1,2,1,1,2,1,2,1,0,2,44.1,2381.4,0,0
3355,0,1,0,2,2,1,2,2,2,1,1,2,0,3,90.2,6133.6,0,0
3356,0,1,1,2,1,1,1,1,1,1,1,0,0,1,50.85,203.4,1,1
3357,0,0,1,1,1,1,1,2,1,1,2,0,0,0,59.2,59.2,1,1
3358,0,0,0,1,1,2,1,1,2,1,1,0,0,1,53.45,1443.15,0,0
3359,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.95,418.95,0,0
3360,0,0,0,1,2,1,1,2,1,2,1,0,1,0,83.2,1081.6000000000001,0,1
3361,1,0,0,2,1,1,2,2,2,1,2,0,0,3,74.65,4777.6,0,0
3362,0,0,0,1,1,2,2,1,1,1,1,0,1,0,54.9,54.9,1,1
3363,0,1,0,0,1,1,2,2,2,2,2,2,1,2,57.5,3277.5,0,0
3364,0,1,0,2,2,2,1,2,1,2,2,0,1,0,103.9,2181.9,0,1
3365,0,0,0,1,0,0,0,0,0,0,0,2,0,1,19.65,373.34999999999997,0,0
3366,0,1,0,1,2,1,1,2,1,2,2,1,1,0,93.8,2907.7999999999997,0,0
3367,0,0,0,2,1,2,2,2,2,2,2,2,1,1,89.25,4641.0,0,0
3368,0,0,0,2,2,1,2,2,1,1,2,1,1,0,94.15,4330.900000000001,0,0
3369,1,0,0,2,1,2,1,1,1,1,1,0,1,0,55.6,611.6,1,0
3370,0,1,1,0,1,2,2,2,1,1,2,0,1,2,48.7,2581.1000000000004,0,0
3371,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.25,211.75,1,1
3372,1,0,0,2,2,1,2,1,2,2,2,0,1,2,104.9,5979.3,0,0
3373,1,0,0,2,2,1,1,1,1,1,1,0,1,1,75.45,150.9,1,1
3374,1,0,0,1,1,2,2,1,1,1,1,0,0,1,54.85,109.7,1,1
3375,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.9,1412.8999999999999,0,0
3376,0,1,1,1,0,0,0,0,0,0,0,0,1,1,19.4,19.4,1,0
3377,0,1,0,2,0,0,0,0,0,0,0,2,0,3,25.05,1703.4,0,0
3378,0,1,0,1,1,2,2,2,2,2,2,2,0,1,84.45,6080.400000000001,0,0
3379,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.3,38.6,1,0
3380,1,1,0,2,2,1,1,1,1,2,2,0,1,0,95.1,95.1,1,1
3381,0,0,0,1,1,2,1,2,2,2,2,1,1,2,79.85,3273.85,0,0
3382,0,1,1,2,0,0,0,0,0,0,0,2,0,3,25.55,1839.6000000000001,0,0
3383,0,1,0,2,2,1,1,1,1,1,1,0,1,0,75.5,453.0,1,1
3384,0,1,1,1,2,1,1,2,1,1,1,0,1,0,73.75,295.0,1,1
3385,0,0,0,2,2,1,1,1,1,2,2,0,1,0,96.05,1152.6,1,1
3386,0,1,0,2,1,2,1,1,2,1,2,1,1,0,68.4,3967.2000000000003,0,0
3387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.65,144.54999999999998,1,0
3388,0,1,0,1,1,2,1,2,1,1,1,0,1,1,55.15,3584.75,0,0
3389,0,0,0,1,2,1,1,1,1,1,1,0,1,1,70.6,70.6,1,0
3390,0,1,0,1,0,0,0,0,0,0,0,1,0,3,19.95,1117.2,0,0
3391,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.0,76.0,1,0
3392,0,1,1,1,1,1,1,1,1,1,1,1,1,1,44.1,2557.8,0,0
3393,0,1,0,2,2,1,1,2,2,2,2,2,1,2,107.6,6671.2,0,0
3394,0,0,0,2,1,2,2,1,1,1,1,1,0,0,61.55,1600.3,0,0
3395,0,0,0,2,2,2,2,2,1,1,1,0,0,2,90.7,5623.400000000001,0,0
3396,0,1,1,1,2,2,2,1,1,2,2,1,0,3,99.25,5756.5,0,0
3397,0,1,0,2,1,2,2,2,2,2,2,2,1,0,91.7,6235.6,0,0
3398,0,1,1,2,2,2,2,2,1,1,2,1,1,3,100.7,6142.7,0,0
3399,0,0,0,2,1,1,1,2,2,2,2,2,1,3,78.45,3294.9,0,0
3400,0,0,0,2,2,1,1,1,1,2,1,0,0,2,84.3,1517.3999999999999,0,0
3401,0,0,0,1,0,0,0,0,0,0,0,2,1,2,19.55,1094.8,0,0
3402,0,0,0,2,2,1,2,1,1,1,2,0,1,0,88.95,355.8,1,1
3403,0,0,0,1,0,0,0,0,0,0,0,0,0,3,20.45,81.8,1,0
3404,0,0,1,1,1,2,2,1,1,1,1,1,0,3,55.6,1946.0,0,0
3405,0,1,1,2,2,2,1,1,2,1,1,0,1,2,86.8,5555.2,0,0
3406,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.95,649.4499999999999,0,0
3407,1,1,0,1,0,0,0,0,0,0,0,2,1,2,20.05,1343.3500000000001,0,0
3408,0,0,0,1,1,1,2,1,1,1,1,0,0,3,50.7,202.8,1,1
3409,1,1,0,2,2,2,2,2,2,2,2,2,1,0,113.65,7955.5,0,0
3410,0,0,0,1,1,1,1,1,1,2,1,0,0,3,53.4,160.2,1,1
3411,1,1,0,2,2,1,2,1,1,2,2,0,1,0,101.9,5400.700000000001,0,1
3412,0,1,1,1,1,2,2,1,2,1,1,2,0,1,59.5,119.0,1,0
3413,0,1,1,1,2,1,1,1,1,2,2,0,1,3,87.8,2546.2,0,0
3414,0,0,0,0,1,2,1,2,2,1,1,2,0,1,41.9,1969.3,0,0
3415,0,1,1,2,2,1,1,1,1,2,1,1,1,0,83.0,5644.0,0,1
3416,0,0,1,1,1,2,1,1,1,2,2,0,1,1,69.85,838.1999999999999,1,0
3417,0,1,1,1,1,1,2,1,2,1,1,0,0,2,56.3,450.4,1,0
3418,0,1,0,2,2,2,2,2,1,2,2,0,0,0,109.55,5915.7,0,0
3419,0,1,1,1,2,1,2,1,2,2,1,2,1,1,92.15,6358.35,0,0
3420,0,0,0,2,1,2,2,1,1,2,1,0,1,2,69.5,1807.0,0,0
3421,0,1,0,2,2,2,2,2,2,1,1,2,1,2,97.0,6984.0,0,0
3422,0,0,0,0,1,2,1,2,2,2,2,2,1,2,58.35,4084.5,0,0
3423,0,0,1,1,1,2,1,1,1,1,1,0,0,1,50.6,50.6,1,1
3424,0,0,0,1,2,1,1,1,1,2,2,0,1,0,89.5,895.0,1,1
3425,0,1,1,1,2,1,1,1,1,1,1,1,1,2,70.4,1971.2000000000003,0,0
3426,0,0,0,1,2,1,1,1,1,1,1,0,1,0,69.8,69.8,1,1
3427,0,1,0,2,2,1,1,1,1,2,2,0,1,0,94.3,1980.3,0,0
3428,1,1,0,2,2,2,1,2,1,2,1,0,1,2,93.8,4783.8,0,1
3429,0,1,1,1,0,0,0,0,0,0,0,1,0,2,19.55,1036.15,0,0
3430,0,0,1,1,2,2,2,2,1,1,2,1,0,0,95.95,5085.35,0,0
3431,0,1,0,2,2,1,1,2,1,2,2,0,1,0,101.05,2425.2,0,1
3432,0,1,0,2,1,2,2,2,2,2,2,2,1,3,94.8,6636.0,0,0
3433,0,0,0,2,2,2,2,2,1,2,2,1,1,0,107.75,6572.75,0,0
3434,0,0,0,1,1,2,1,1,2,1,1,1,1,1,54.6,600.6,1,0
3435,0,0,0,1,2,1,1,1,1,1,1,0,1,3,71.3,142.6,1,0
3436,0,0,0,1,0,0,0,0,0,0,0,1,1,2,19.5,487.5,0,0
3437,0,0,0,2,1,1,2,1,1,1,1,1,1,3,56.3,2308.2999999999997,0,0
3438,0,1,0,2,2,1,1,1,1,2,2,0,1,0,94.7,1704.6000000000001,0,1
3439,1,1,0,2,2,1,2,2,1,2,2,2,1,2,104.15,7498.8,0,1
3440,0,1,1,2,1,2,2,2,2,2,2,2,1,3,90.55,6429.05,0,0
3441,0,1,1,1,1,2,2,2,1,1,1,1,1,1,60.8,2067.2,0,0
3442,0,0,0,1,2,1,1,2,2,2,2,0,1,3,98.8,2865.2,0,0
3443,1,1,0,1,2,2,2,2,2,2,1,1,1,3,98.15,3926.0,0,0
3444,0,1,0,0,1,2,1,2,1,1,1,1,0,1,35.35,1272.6000000000001,0,0
3445,0,1,0,2,2,1,2,1,2,2,2,1,1,0,103.15,4744.900000000001,0,0
3446,0,0,0,2,2,2,2,2,1,2,2,1,1,0,107.75,6249.5,0,0
3447,0,0,0,2,2,1,2,1,1,1,1,1,0,3,81.4,3174.6000000000004,0,0
3448,0,1,1,1,1,1,1,1,2,1,2,0,0,3,61.45,245.8,1,1
3449,0,1,1,2,2,1,2,2,1,2,1,1,1,3,95.7,4976.400000000001,0,0
3450,1,1,0,2,2,1,2,2,1,2,2,1,1,0,104.8,7336.0,0,0
3451,1,1,0,1,2,1,1,1,1,1,1,1,1,2,70.95,4611.75,0,0
3452,0,0,0,1,1,1,1,1,1,1,1,0,1,1,44.95,44.95,1,0
3453,0,1,0,2,2,1,1,2,1,2,2,1,1,0,97.65,6835.5,0,0
3454,1,1,1,0,1,1,2,2,1,1,1,0,1,1,35.65,1033.85,0,0
3455,0,0,0,1,2,1,1,1,1,2,2,0,1,0,90.55,90.55,1,1
3456,0,0,0,2,1,2,1,2,2,2,2,2,1,1,85.25,5711.75,0,0
3457,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.5,19.5,1,0
3458,0,0,0,1,2,1,1,1,1,2,2,0,1,2,88.8,2308.7999999999997,0,1
3459,0,1,1,2,0,0,0,0,0,0,0,2,1,1,25.1,753.0,0,0
3460,0,1,0,1,2,1,1,2,2,2,2,0,1,3,100.05,4802.4,0,0
3461,0,1,1,1,1,2,2,1,1,1,1,0,0,0,55.7,3063.5,0,0
3462,0,0,0,2,2,1,1,1,1,1,2,0,1,1,85.2,596.4,1,1
3463,0,0,0,2,2,2,1,1,1,2,1,0,1,0,91.15,3372.55,0,0
3464,0,1,0,1,2,1,2,1,1,1,2,0,1,2,83.85,2599.35,0,0
3465,0,0,0,1,1,1,1,1,1,1,1,0,1,0,45.9,183.6,1,0
3466,0,1,1,2,0,0,0,0,0,0,0,2,1,3,25.1,1807.2,0,0
3467,1,0,0,1,2,1,1,1,1,2,2,0,1,0,91.4,457.0,1,1
3468,0,1,1,1,0,0,0,0,0,0,0,0,0,1,19.7,19.7,1,0
3469,1,0,0,1,2,1,1,1,1,2,2,0,1,0,91.5,1372.5,0,0
3470,0,1,1,1,1,2,1,1,1,1,1,0,1,3,51.3,410.4,1,0
3471,0,0,0,1,0,0,0,0,0,0,0,1,0,1,21.1,738.5,0,0
3472,1,0,0,2,2,1,2,2,1,2,2,0,0,0,104.75,5866.0,0,0
3473,0,1,0,2,2,1,1,2,2,2,2,0,1,2,106.15,4458.3,0,1
3474,1,1,1,2,2,2,2,1,1,1,1,0,1,0,85.75,5573.75,0,0
3475,0,1,1,1,0,0,0,0,0,0,0,1,0,1,20.3,40.6,1,0
3476,1,1,0,2,2,2,1,1,1,2,2,1,1,0,100.75,6548.75,0,0
3477,0,0,0,2,2,1,1,1,1,1,1,0,1,0,74.15,1334.7,0,0
3478,0,0,0,2,1,2,1,2,1,2,2,1,1,0,78.55,1806.6499999999999,0,0
3479,0,0,0,1,1,1,1,1,1,1,1,0,1,1,45.3,181.2,1,1
3480,0,1,0,1,0,0,0,0,0,0,0,2,0,3,19.85,1389.5,0,0
3481,0,0,0,2,1,1,1,1,1,1,1,0,0,0,50.7,202.8,1,0
3482,0,0,0,1,1,1,1,1,1,1,1,0,1,2,45.0,855.0,0,0
3483,0,0,0,1,2,1,2,2,1,1,1,0,0,0,77.8,1400.3999999999999,0,0
3484,1,1,0,1,2,2,1,1,1,1,2,0,1,0,83.45,3171.1,0,0
3485,0,0,0,2,2,1,1,1,1,1,1,0,1,3,73.25,146.5,1,1
3486,0,0,0,2,2,2,2,1,1,2,1,1,0,2,94.8,4455.599999999999,0,0
3487,0,1,1,1,0,0,0,0,0,0,0,2,0,2,20.1,1045.2,0,0
3488,0,0,0,2,1,1,1,1,1,1,2,0,0,1,59.9,539.1,1,0
3489,0,1,0,2,1,2,2,2,2,2,2,1,1,3,90.1,2342.6,0,0
3490,0,1,1,1,1,1,1,2,1,1,1,0,1,0,51.05,408.4,1,1
3491,0,1,0,1,1,1,2,2,2,2,1,1,1,0,70.95,3121.8,0,0
3492,0,0,0,0,1,1,2,1,1,1,1,0,0,1,29.2,87.6,1,0
3493,0,0,0,1,1,1,1,1,1,1,1,0,1,2,46.6,93.2,1,0
3494,0,1,1,2,2,1,1,1,1,2,1,0,1,2,85.35,768.15,1,1
3495,1,0,0,2,2,1,1,1,1,1,1,0,1,0,75.35,75.35,1,1
3496,0,0,0,1,2,2,1,1,1,1,1,0,0,2,74.3,1857.5,0,0
3497,1,1,0,1,2,1,1,1,1,1,1,0,1,0,69.3,138.6,1,0
3498,0,0,0,1,2,2,1,1,1,1,1,0,1,0,75.2,3233.6,0,1
3499,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.9,20.9,1,1
3500,0,1,0,2,2,1,2,2,1,1,2,1,1,0,94.3,5469.4,0,0
3501,0,1,1,2,1,2,1,2,2,2,1,2,1,1,76.45,4510.55,0,0
3502,0,0,0,0,1,2,1,2,1,2,2,1,1,0,54.0,2376.0,0,0
3503,0,0,0,2,2,1,2,1,2,2,2,1,1,0,104.25,6880.5,0,0
3504,0,1,1,1,0,0,0,0,0,0,0,2,0,2,19.95,1356.6,0,0
3505,0,0,0,0,1,1,1,1,1,1,1,0,1,0,24.95,224.54999999999998,1,0
3506,0,0,0,2,2,2,1,2,1,1,1,0,1,0,84.75,1610.25,0,0
3507,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.75,79.0,1,0
3508,0,0,0,2,2,2,2,2,2,2,2,2,1,2,113.65,7955.5,0,0
3509,0,0,0,1,1,1,1,1,1,1,1,0,1,1,44.9,44.9,1,0
3510,0,0,0,2,2,1,1,1,1,1,1,0,1,0,75.25,602.0,1,0
3511,0,0,0,2,0,0,0,0,0,0,0,2,0,1,24.6,1303.8000000000002,0,0
3512,1,0,0,2,0,0,0,0,0,0,0,1,0,2,25.0,1275.0,0,0
3513,0,1,1,1,0,0,0,0,0,0,0,0,0,2,20.95,230.45,1,0
3514,0,1,1,2,2,2,1,2,2,2,2,2,1,0,110.6,6636.0,0,0
3515,0,0,0,1,1,2,2,1,1,1,1,0,1,3,55.5,943.5,0,0
3516,0,0,0,1,1,1,1,1,1,1,1,0,1,0,43.3,129.89999999999998,1,1
3517,0,1,0,1,2,2,2,2,2,2,2,1,1,2,109.5,7665.0,0,1
3518,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.45,19.45,1,0
3519,1,0,0,2,2,1,1,1,1,2,1,0,1,0,84.85,3648.5499999999997,0,0
3520,0,1,0,1,0,0,0,0,0,0,0,0,0,1,19.6,313.6,0,0
3521,0,1,1,1,1,2,2,1,1,1,1,1,0,0,53.45,3046.65,0,0
3522,0,1,1,1,0,0,0,0,0,0,0,1,0,3,19.8,732.6,0,0
3523,0,1,0,2,2,2,2,2,2,2,2,2,0,3,112.1,8071.2,0,0
3524,1,0,0,2,2,1,1,1,1,1,2,0,1,3,84.8,932.8,1,1
3525,1,1,0,2,2,1,2,2,1,2,1,0,1,0,95.05,4752.5,0,1
3526,1,0,0,1,1,1,1,2,1,1,1,0,0,0,50.35,251.75,1,1
3527,0,1,0,2,2,1,1,1,1,1,1,0,1,2,74.6,74.6,1,1
3528,0,0,0,1,0,0,0,0,0,0,0,0,1,1,19.7,315.2,0,1
3529,1,1,0,1,2,1,1,2,1,1,1,0,1,0,74.2,148.4,1,0
3530,0,0,0,2,1,1,1,2,2,2,1,0,1,1,69.0,1173.0,0,0
3531,0,0,0,1,0,0,0,0,0,0,0,1,0,3,19.35,309.6,0,0
3532,0,0,0,1,1,1,1,2,1,1,2,0,1,0,59.45,891.75,0,1
3533,0,0,0,1,0,0,0,0,0,0,0,1,1,1,19.8,198.0,1,0
3534,0,0,1,1,2,2,2,1,2,2,2,1,1,2,105.2,4839.2,0,1
3535,0,1,1,2,2,1,2,2,2,2,2,2,1,3,109.2,6988.8,0,0
3536,0,0,0,2,2,1,2,1,1,1,1,0,1,1,79.15,79.15,1,0
3537,0,1,1,1,1,1,2,2,1,1,1,1,0,1,53.65,1341.25,0,0
3538,0,1,1,1,2,2,2,2,2,2,1,2,0,3,100.2,7114.2,0,0
3539,0,0,0,1,1,1,1,1,1,1,1,0,1,1,45.15,361.2,1,1
3540,0,1,1,1,2,2,2,2,2,2,2,2,1,2,108.65,7822.8,0,0
3541,0,1,0,0,1,2,1,1,1,2,1,0,0,2,40.65,1991.85,0,0
3542,0,1,1,0,1,2,2,2,2,1,2,1,1,3,55.35,1605.15,0,0
3543,0,1,0,2,2,2,2,2,2,1,2,2,0,2,105.6,7603.2,0,0
3544,0,1,0,2,2,1,2,2,1,2,1,0,0,0,93.8,2907.7999999999997,0,1
3545,0,0,0,2,2,1,1,1,1,2,2,0,1,0,95.7,4785.0,0,0
3546,0,1,0,2,1,2,1,2,2,2,2,2,0,0,83.2,5907.2,0,0
3547,1,1,0,2,1,2,2,2,2,2,2,2,0,3,90.05,6303.5,0,0
3548,0,0,0,2,2,2,1,1,2,1,2,1,0,3,97.65,6933.150000000001,0,0
3549,0,1,1,1,1,2,2,2,2,1,1,2,1,2,68.05,4151.05,0,0
3550,0,0,0,1,2,1,1,1,2,2,2,0,1,0,96.2,3078.4,0,1
3551,0,0,1,1,2,1,1,1,1,1,2,0,1,0,79.6,79.6,1,1
3552,0,0,0,2,2,2,2,2,1,1,2,2,1,2,102.1,6942.799999999999,0,0
3553,0,0,0,2,0,0,0,0,0,0,0,2,0,2,23.4,1450.8,0,0
3554,0,0,1,1,2,1,1,1,1,1,1,0,1,0,71.05,497.34999999999997,1,0
3555,0,0,0,2,2,1,1,1,1,2,1,0,1,0,85.25,1705.0,0,1
3556,0,1,1,1,0,0,0,0,0,0,0,1,0,1,19.45,116.69999999999999,1,0
3557,1,0,0,0,1,2,2,2,1,2,2,0,1,2,59.45,1961.8500000000001,0,0
3558,0,1,1,2,2,1,1,1,1,2,2,1,0,2,92.2,2581.6,0,0
3559,0,0,0,1,0,0,0,0,0,0,0,2,0,3,19.85,535.95,0,0
3560,0,0,0,1,1,1,1,1,1,1,1,0,0,1,43.9,307.3,1,0
3561,0,0,0,2,2,1,1,1,2,1,1,0,1,0,80.5,2093.0,0,1
3562,1,0,0,2,2,1,2,1,1,1,2,0,1,0,89.8,449.0,1,1
3563,1,0,0,2,2,2,1,1,1,1,2,0,1,3,90.5,2715.0,0,0
3564,0,0,0,2,2,1,2,1,1,1,2,1,0,3,90.45,5698.35,0,0
3565,0,0,0,1,1,1,2,1,1,1,1,0,1,0,50.75,50.75,1,1
3566,0,0,1,2,1,1,2,2,2,2,2,1,1,0,84.6,4483.799999999999,0,0
3567,0,1,1,1,2,1,2,1,2,1,2,0,1,3,89.65,1255.1000000000001,0,1
3568,0,0,0,1,2,1,2,1,2,2,2,0,1,2,99.15,2082.15,0,0
3569,0,0,0,1,0,0,0,0,0,0,0,1,0,1,19.95,339.15,0,0
3570,0,1,1,1,0,0,0,0,0,0,0,2,0,1,20.5,328.0,0,0
3571,0,0,0,1,1,1,1,2,1,1,2,0,1,0,62.1,2173.5,0,0
3572,1,0,0,1,2,1,1,1,1,1,2,0,1,0,79.5,2544.0,0,0
3573,0,1,1,1,0,0,0,0,0,0,0,0,1,2,19.55,547.4,0,0
3574,0,0,0,1,0,0,0,0,0,0,0,0,1,1,20.35,20.35,1,0
3575,0,0,0,0,1,1,1,1,2,2,2,0,1,0,51.7,3050.3,0,0
3576,0,1,1,2,0,0,0,0,0,0,0,1,1,2,23.3,1677.6000000000001,0,0
3577,0,0,0,1,1,1,2,1,2,1,2,1,1,1,65.4,2354.4,0,1
3578,0,0,0,1,1,2,2,1,1,2,1,0,0,1,65.1,2604.0,0,0
3579,0,1,1,2,2,1,1,2,1,1,1,0,1,0,81.2,3248.0,0,0
3580,0,0,1,1,1,1,1,2,2,2,2,0,1,1,72.9,656.1,1,1
3581,0,1,1,1,1,2,2,2,2,2,1,2,0,3,74.5,4693.5,0,0
3582,0,0,0,1,2,1,1,1,1,2,1,0,1,0,80.5,241.5,1,0
3583,0,1,1,0,1,1,2,2,2,2,2,1,0,1,60.3,2412.0,0,0
3584,0,1,0,1,2,2,1,1,1,1,1,0,1,1,75.0,600.0,1,0
3585,1,1,0,1,2,2,1,1,2,2,1,1,0,1,90.15,3065.1000000000004,0,0
3586,0,0,0,0,1,2,1,2,2,1,1,0,0,1,40.0,200.0,1,1
3587,1,0,0,2,2,1,2,1,1,2,2,0,1,3,99.45,895.0500000000001,1,1
3588,0,1,0,2,1,1,2,2,1,1,2,0,1,3,69.05,621.4499999999999,1,0
3589,0,1,1,2,1,1,1,1,1,1,2,0,0,2,59.7,1850.7,0,0
3590,0,1,0,1,0,0,0,0,0,0,0,1,1,2,19.85,992.5000000000001,0,0
3591,0,0,0,1,2,2,2,1,2,1,1,0,1,0,86.25,172.5,1,1
3592,0,0,0,1,1,1,1,1,1,1,1,0,1,0,45.65,45.65,1,1
3593,0,0,0,1,2,1,1,1,1,1,1,0,1,1,70.1,560.8,1,1
3594,0,0,0,0,1,1,2,1,1,1,2,0,0,0,40.75,366.75,1,0
3595,1,0,0,1,2,1,1,1,1,1,1,0,1,2,70.2,140.4,1,1
3596,0,0,0,1,1,2,2,1,1,1,1,0,0,0,55.35,166.05,1,1
3597,0,1,0,1,2,1,1,1,2,2,2,0,1,3,95.7,2392.5,0,0
3598,1,0,0,1,1,1,1,1,1,1,1,0,0,0,46.3,46.3,1,0
3599,0,1,1,2,1,2,2,2,2,2,1,0,0,1,81.3,3658.5,0,0
3600,1,1,1,2,2,1,2,2,1,1,1,0,1,0,84.2,4294.2,0,1
3601,0,1,1,1,0,0,0,0,0,0,0,0,0,3,20.0,1100.0,0,0
3602,0,0,0,2,1,2,2,2,1,1,1,0,1,2,66.15,2513.7000000000003,0,0
3603,0,0,0,1,1,1,1,1,1,1,1,0,0,1,45.85,91.7,1,1
3604,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19.6,744.8000000000001,0,0
3605,0,0,0,1,1,1,2,1,1,1,1,0,1,0,49.8,1693.1999999999998,0,0
3606,0,1,0,2,2,1,1,2,1,2,2,1,1,0,101.75,7122.5,0,0
3607,0,0,0,1,1,2,1,1,2,1,1,1,0,1,55.15,716.9499999999999,0,0
3608,0,0,0,2,2,1,1,1,1,1,1,0,0,0,75.25,2934.75,0,1
3609,0,0,0,2,2,1,2,2,1,2,2,1,1,0,103.95,6340.95,0,0
3610,0,0,0,2,2,1,1,2,1,2,2,0,1,2,100.15,1201.8000000000002,1,1
3611,0,0,0,1,2,1,2,1,2,2,2,2,1,3,99.65,4085.65,0,0
3612,0,0,0,2,2,1,1,1,1,1,1,0,1,0,73.7,1547.7,0,0
3613,1,0,0,0,1,1,1,2,1,2,2,1,1,2,50.05,2752.75,0,0
3614,0,1,0,0,1,2,1,2,2,2,2,2,0,2,60.25,4157.25,0,0
3615,1,1,1,2,2,1,2,2,1,2,2,0,0,0,105.75,2749.5,0,1
3616,1,1,0,1,2,2,2,1,1,1,2,1,0,3,87.3,6023.7,0,0
3617,1,1,0,0,1,1,1,2,1,2,2,0,1,0,48.35,870.3000000000001,0,1
3618,0,1,1,2,1,1,2,1,1,1,1,0,0,0,54.25,2549.75,0,0
3619,0,1,1,1,1,2,2,2,2,2,2,2,0,2,85.3,6141.599999999999,0,0
3620,1,1,0,0,1,1,2,2,2,2,1,0,1,0,50.0,1650.0,0,0
3621,0,1,1,0,1,1,1,1,1,1,1,0,1,1,24.4,48.8,1,1
3622,0,1,1,2,1,2,2,2,2,2,2,2,0,3,90.95,6548.400000000001,0,0
3623,1,1,0,1,2,1,1,1,1,1,1,0,1,2,72.25,2673.25,0,0
3624,1,1,1,2,2,1,2,2,1,1,2,0,1,3,96.1,5958.2,0,0
3625,0,1,0,1,0,0,0,0,0,0,0,2,0,3,19.85,1409.3500000000001,0,0
3626,0,0,1,1,1,1,2,1,2,1,1,0,1,2,55.3,1271.8999999999999,0,0
3627,0,0,0,1,0,0,0,0,0,0,0,1,0,1,20.1,321.6,0,0
